web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1569457274-1492,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@SpaceExplorer_,Shahrzad Timman,"Just had the pleasure of seeing #FirstMan, thanks to the great organisation of @IAC2018. Such an inspiration, 10/10. Now back to work, we've got a mission to fly! #ForwardToTheMoon",,,3,1538604219000,3:03 PM - 3 Oct 2018,/SpaceExplorer_/status/1047608141159059457,
1569457274-2394,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@StevenWallman,Steven Wallman,#FirstMan Was an American.,,,,1538401902000,6:51 AM - 1 Oct 2018,/StevenWallman/status/1046759563058450433,
1569457274-2277,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@SandwichJFilms,Sandwichjohnfilms,Enter For A Chance To Win Passes To See #FIRSTMAN In #SANANTONIO http://www.sandwichjohnfilms.com/2018/10/san-antonio-firstman-screening.html …,,,,1538422710000,12:38 PM - 1 Oct 2018,/SandwichJFilms/status/1046846837380927489,
1569457274-2028,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@FlyRy23,Hungry Bogart,#FirstMan slow start but Chazelle does it again. Beautiful music and cinematography. Born filmmaker,,,1,1538457893000,10:24 PM - 1 Oct 2018,/FlyRy23/status/1046994407956910080,
1569457274-1829,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@parkerpomeroy,JL Pomeroy,Shout out to #FirstMan & our partners at @UniversalPics. Take the epic journey to the moon in #IMAX on Oct 12!https://twitter.com/TheWrap/status/1047195933526507521 …,,,2,1538506382000,11:53 AM - 2 Oct 2018,/parkerpomeroy/status/1047197783671726080,
1569457274-2362,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@muharied,Muhammad Faried,difintely #FirstMan and #AStarIsBorn!,,,,1538405723000,7:55 AM - 1 Oct 2018,/muharied/status/1046775588151648256,
1569457274-1655,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@Y0UAREAMUGGLE,Andrea,Quiero la entrada doble para el evento exclusivo de #FirstMan + entrada de cine que sortea @ecartelera: http://ver.ec/b283  #FirstManEC,,,,1538554571000,1:16 AM - 3 Oct 2018,/Y0UAREAMUGGLE/status/1047399902886735872,
1569457274-1680,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@PageGosling,ᖇYᗩᑎ GOᔕᒪIᑎG ᗪᗩIᒪY ᑭᗩGE,Premiere Fr Article about #FirstMan in my Gallery Here  http://ryangoslingup.com/gallery/thumbnails.php?album=324 … #RyanGoslingpic.twitter.com/bfuA19Cxut,,,6,1538546750000,11:05 PM - 2 Oct 2018,/PageGosling/status/1047367101684637696,
1569457274-1931,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@anncasatnq,Ann  🌏 🌙 ☀️ 🌈 💦 🎶 🏉 💛 🏉,Claire Foy had me hooked in The Crown (and I only watched it because of Matt Smith!). Looking forward to #FirstMan,,,,1538484123000,5:42 AM - 2 Oct 2018,/anncasatnq/status/1047104423602708480,
1569457274-1752,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@asaakim,小林雅明,"ギル・スコット・ヘロン役なのね…RT @BlackBookMedia_ BlackBook Interview: Leon Bridges on Style, Red Rocks + Playing Gil Scott-Heron Beside Ryan Gosling #leonbridges #ryangosling #firstman @leonbridges @RedRocksCO @FirstManMovie
https://bbook.com/arts-culture/blackbook-interview-leon-bridges-on-style-red-rocks-playing-gil-scott-heron-beside-ryan-gosling/ … …pic.twitter.com/jrWjWwzjRL",,2,3,1538518612000,3:16 PM - 2 Oct 2018,/asaakim/status/1047249079711846401,
1569457274-1967,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@dailyfoy,claire foy ♛,#FirstMan press junket pic.twitter.com/HK2USRA75Q,,6,50,1538477493000,3:51 AM - 2 Oct 2018,/dailyfoy/status/1047076615338045440,
1569457274-2006,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@NestorCine,Nestor Cine,Today's double feature! Críticas muy pronto! #aStarIsBorn #FirstMan #Oscars #movies #cine https://www.instagram.com/p/Boa9e9UAavC/?utm_source=ig_twitter_share&igshid=1kbm18argdi2r …,,1,3,1538462977000,11:49 PM - 1 Oct 2018,/NestorCine/status/1047015730821156864,
1569457274-1971,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@RedmondBacon,Redmond Bacon,#firstman was ok. Two of my pet peeves though: suffering wife and shaky cam. Music all over the place. Yet strange and very arty for this kind of material. Kyle Chandler is the greatest,,,1,1538476479000,3:34 AM - 2 Oct 2018,/RedmondBacon/status/1047072361151942656,
1569457274-1583,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@PurdueOUR,Purdue OUR,"At @LifeAtPurdue, undergrad researchers use archival materials, including the #ArmstrongPapers and documents. One history course is dedicated to researching the @PurdueArchives concerning Apollo missions. #firstman @FirstManMovie
@RyanGosling @DSChazelle https://purduenews.exposure.co/purdues-first-man …pic.twitter.com/jc2F4LjVSs",,3,7,1538577519000,7:38 AM - 3 Oct 2018,/PurdueOUR/status/1047496154341134336,
1569457274-2360,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@ShutterstockNow,Shutterstock Editorial,"In anticipation of the release of #FirstMan, here's a brief timeline of humanity’s exploration of the moon https://shutr.bz/2zIBRXL",,1,2,1538406936000,8:15 AM - 1 Oct 2018,/ShutterstockNow/status/1046780679126700034,
1569457274-2292,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@thxtguy,ed,It would be the greatest thing if #FirstMan ends in Neil leaving a Hollywood set,,,,1538420664000,12:04 PM - 1 Oct 2018,/thxtguy/status/1046838256145518592,
1569457274-2403,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@DavidOpie,David Opie,"Currently applying to become an official @RottenTomatoes critic, but just realised that some of my reviews have already appeared on the site! Pretty great start to the week 

#MondayMotivation #AStarIsBorn #FirstMan pic.twitter.com/4PnwkqfrNC",2.0,,25,1538400908000,6:35 AM - 1 Oct 2018,/DavidOpie/status/1046755394469679104,
