web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1567186937-6071,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@batarayama,Batara Yamadipati,"Lagu pembuka film #Aladdin, ""Arabian Nights"" waktu awal premier, punya lirik yang berbeda dari yang sekarang bisa kita dengar di platform-platform musik digital. @DisneyIndonesia",1.0,,,1558007868000.0,4:57 AM - 16 May 2019,/batarayama/status/1128992946445926401,
1567186937-5375,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@iameinnay,Y A N N I E  💚,"#Aladdin 
Darren Espanto @Espanto2001
#AladdinPH 
#AWholeNewWorld",,,,1558049282000.0,4:28 PM - 16 May 2019,/iameinnay/status/1129166649737633793,
1567186937-6153,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@VisitJordan,Jordan Tourism Board,"Will Smith, @realguyritchie @MenaMassoud @NaomiScott, we hope you enjoyed your stay in #Jordan while filming the movie @disneyaladdin in the shining, shimmering splendid Wadi Rum. We hope you visit us again, but maybe on a magic carpet?

#Aladdin #AladdinDisney #VisitJordanpic.twitter.com/VhZLhvPt8b",3.0,17,53,1558000271000.0,2:51 AM - 16 May 2019,/VisitJordan/status/1128961082704445440,
1567186937-6486,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@caionsilveira,C͡αισ Sιlνєιяα ,Queroooo ver  #Aladdin pic.twitter.com/noBhh3luCi,,,,1557965281000.0,5:08 PM - 15 May 2019,/caionsilveira/status/1128814320526221313,
1567186937-5444,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@Totterworks,Tattertotter,The long and short of it? Let cartoons do cartoons. And live action do live action. Don't make live action things do cartoon things that can only work in cartoons. #Aladdin (1992) wasn't perfect. As a remake you should improve on things not just copy-paste them. https://twitter.com/Totterworks/status/1129126511452262414 …,,,,1558045087000.0,3:18 PM - 16 May 2019,/Totterworks/status/1129149051725852673,
1567186937-5542,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@allterno,allterno,"Allterno Monterrey Informa. ¡El tour promocional de #Aladdín sigue dando la vuelta al mundo y llegó a Latinoamérica!  Mena Massoud y Naomi Scott estuvieron en México a casi una semana del gran estreno. 

#AllCine #AllternoMonterrey Walt Disney Studios http://bit.ly/2VIfXk1 pic.twitter.com/3nJJgXdiAE",,,,1558039212000.0,1:40 PM - 16 May 2019,/allterno/status/1129124410902876168,
1567186937-6400,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@moustiqueblog,moustique blog,"En conferencia de prensa con los protagonistas de #aladdin
Gracias por la invitación. 
#cine #sociopremier #experienciaspremier #pasaportefantastico en Cinepolis Plaza Oasis Coyoacán https://www.instagram.com/p/BxgagAcHRma/?igshid=1vkefeizf44g7 …",,1,2,1557973312000.0,7:21 PM - 15 May 2019,/moustiqueblog/status/1128848008030896134,
1567186937-5621,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@hermoti,HerMoti™,"¿No habéis visto el cameo de Fry de Futurama en #Aladdin ?
¡¡FLIPAAAAA!! pic.twitter.com/JcSF1Zfvp5",8.0,37,121,1558034562000.0,12:22 PM - 16 May 2019,/hermoti/status/1129104908295311360,
1567186937-6303,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@jacobgmfu,jacob,#Coachella #jamescharlesiscancelled #sisterscandal #TatiWestbrook #tati #JamesCharles #jeffreestar #ByeSister #ati #effree #jamescharlesisoverparty #ad #AlabamaAbortionBan #Aladdin,,,,1557980829000.0,9:27 PM - 15 May 2019,/jacobgmfu/status/1128879537314385920,
1567186937-6130,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@yariyagatta,健一,#アラジン #Aladdin pic.twitter.com/T1j3tGVlFu,,,1,1558003875000.0,3:51 AM - 16 May 2019,/yariyagatta/status/1128976196715274240,
1567186937-5498,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@Diegobc23,Diego Blázquez,Creo que llevo 25 años esperando este estreno. Un CUARTO DE SIGLO. Y lo estrenan casi en mi cumpleaños (si hubiera caído en viernes)... No puedo esperar!!!!! #Aladdin Aladdin - Official Trailer https://youtu.be/JcMtWwiyzpU  vía @YouTube,,,,1558041855000.0,2:24 PM - 16 May 2019,/Diegobc23/status/1129135496314130447,
1567186937-5735,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@cshell202,shelly peterson,Giveaway: Jasmine Ears Headband from Disneyland from @ sasakitime #aladdin http://www.sasakitime.com/2019/05/giveaway-jasmine-ear-headband-from.html …,,,,1558027837000.0,10:30 AM - 16 May 2019,/cshell202/status/1129076699834929153,
1567186937-5414,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@DarceysDream,Darcey's Dream,"NEW EVENT Join us for Afternoon Tea that the whole family can enjoy at The Grand Hotel, Gosforth 9n the 4th August 1.30pm - 4.30pm. Please see Event on Facebook for more details. Tickets must be purchased in advance please call 07791 029 428 to book.
#Aladdin #Disneypic.twitter.com/6Eadwr8Iac",,4,5,1558046597000.0,3:43 PM - 16 May 2019,/DarceysDream/status/1129155384986537990,
1567186937-5556,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@oohgaryc,Gary C,Gifted Event  - @Disney_UK invited me to see an early screening of #Aladdin. I loved it! I can’t wait for my nephew & niece to see it. Will Smith is a great genie!  pic.twitter.com/nAuFPMWyb6,9.0,3,120,1558038676000.0,1:31 PM - 16 May 2019,/oohgaryc/status/1129122163531878402,
1567186937-6190,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@ED92live,ED92,"New Pandora #Aladdin charm bracelet (€286, Hollywood Jewel Box) pic.twitter.com/BSDVuOjj5U",1.0,9,93,1557994931000.0,1:22 AM - 16 May 2019,/ED92live/status/1128938685263699969,
1567186937-6368,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@420gamerguy,Chris,First #starwars ...Now #GamefThrones ... whats next #Aladdin ???  oh wait,,,,1557975403000.0,7:56 PM - 15 May 2019,/420gamerguy/status/1128856776680591360,
1567186937-5939,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@vanelonely,Vanesa,@DisneyStudios How could have chosen #BeckyG to sing for #Aladdin I mean have you not seen her videos?! Is she supposed to be an example for young kids?! Wrong! So wrong!! Rectify that please. Aladdin's stained by her vulgar presence. Are there no other singers?,,,,1558016357000.0,7:19 AM - 16 May 2019,/vanelonely/status/1129028552727433216,
1567186937-5507,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@jadherrero,𝐉𝐨𝐬𝐞𝐩𝐡 𝐀𝐦𝐚𝐝𝐨,Mori  #Aladdin #AWholeNewWorldhttps://open.spotify.com/track/3tWw8jEXsPeZh7zZoidKuh?si=tCNHHv3gTzam-E32lkxPkg …,,,,1558041162000.0,2:12 PM - 16 May 2019,/jadherrero/status/1129132589376315392,
1567186937-5440,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@FangirlniDLGE,Azenith Espanto,"#AladdinPH 
#AWholeNewWorld 
#Aladdin pic.twitter.com/Q6AlSYfBIe",,,,1558045296000.0,3:21 PM - 16 May 2019,/FangirlniDLGE/status/1129149928125558785,
1567186937-6274,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@Itzel_MezaM,Itzel Romanov,"Cuando creí que no podía amar mas #WillSmith, llega como el #Genie y me callá

#Aladdin pic.twitter.com/ehk3fpbxW6",,,1,1557983632000.0,10:13 PM - 15 May 2019,/Itzel_MezaM/status/1128891293780840449,
1567186937-5916,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@1984_panda,かおり,"#Aladdin 
#Jasmine",,,,1558017839000.0,7:43 AM - 16 May 2019,/1984_panda/status/1129034766697865217,
